                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.2609,                0.74466,                 1.0417,                0.86221,                0.69259,                0.77541,                0.54034,                 1.1671,                0.64507,                0.97768,             0.00035382,             0.00035382,             0.00035382
                    155,                 1.2869,                 0.7557,                 1.0442,                0.87452,                0.69826,                0.77305,                0.53827,                 1.1776,                0.64623,                0.97951,             0.00034675,             0.00034675,             0.00034675
                    156,                  1.219,                0.72431,                 1.0366,                0.87127,                0.69743,                0.77945,                0.54374,                 1.1589,                 0.6538,                0.97307,             0.00033967,             0.00033967,             0.00033967
                    157,                 1.2222,                0.73497,                 1.0392,                0.85876,                0.71021,                0.78102,                0.53039,                  1.176,                0.66181,                 0.9761,              0.0003326,              0.0003326,              0.0003326
                    158,                 1.2575,                0.74603,                 1.0486,                0.87858,                0.70003,                0.77766,                0.52336,                 1.1867,                0.65585,                0.97883,             0.00032553,             0.00032553,             0.00032553
                    159,                 1.2445,                0.72876,                 1.0291,                0.87723,                0.69357,                0.76866,                0.53309,                  1.151,                0.64682,                0.97733,             0.00031845,             0.00031845,             0.00031845
                    160,                 1.2415,                0.72996,                  1.039,                 0.8602,                 0.7058,                0.78213,                0.53213,                 1.1616,                0.64763,                0.97943,             0.00031138,             0.00031138,             0.00031138
                    161,                 1.2352,                0.72949,                 1.0366,                0.85111,                0.71218,                0.78109,                0.52941,                 1.1717,                0.64642,                0.97363,             0.00030431,             0.00030431,             0.00030431
                    162,                 1.2202,                0.72208,                 1.0087,                0.84964,                 0.7112,                0.78223,                0.53504,                 1.1587,                0.64666,                0.97243,             0.00029723,             0.00029723,             0.00029723
                    163,                  1.251,                 0.7417,                 1.0274,                0.84789,                0.70601,                0.77141,                0.53378,                 1.1708,                0.64902,                0.97598,             0.00029016,             0.00029016,             0.00029016
                    164,                  1.241,                0.73172,                 1.0337,                0.85077,                0.71163,                0.77527,                0.53916,                  1.166,                0.64944,                0.97526,             0.00028308,             0.00028308,             0.00028308
                    165,                 1.1907,                0.70488,                 1.0055,                0.87416,                 0.6995,                0.77453,                0.52998,                  1.153,                0.65757,                0.97046,             0.00027601,             0.00027601,             0.00027601
                    166,                  1.258,                0.74136,                 1.0274,                0.85607,                0.71192,                0.76952,                0.53156,                 1.1647,                0.64808,                 0.9717,             0.00026894,             0.00026894,             0.00026894
                    167,                 1.2247,                0.73164,                 1.0395,                0.85743,                0.71439,                0.77775,                0.54201,                 1.1512,                0.64611,                0.97206,             0.00026186,             0.00026186,             0.00026186
                    168,                 1.2182,                0.72418,                 1.0298,                0.84706,                 0.7173,                0.77817,                0.54535,                 1.1417,                0.63983,                0.97213,             0.00025479,             0.00025479,             0.00025479
                    169,                 1.2079,                0.69704,                 1.0064,                0.84545,                0.72041,                 0.7811,                0.54523,                 1.1374,                0.63358,                0.96865,             0.00024772,             0.00024772,             0.00024772
                    170,                  1.215,                0.72584,                 1.0372,                0.85134,                0.71753,                0.77601,                0.54055,                 1.1441,                0.63457,                0.96725,             0.00024064,             0.00024064,             0.00024064
                    171,                 1.2121,                0.71344,                 1.0313,                0.85148,                0.71959,                0.77952,                0.54218,                 1.1463,                0.63919,                0.97053,             0.00023357,             0.00023357,             0.00023357
                    172,                 1.1697,                0.69447,                 1.0326,                0.85068,                0.71923,                0.77869,                0.54226,                 1.1505,                0.63349,                0.97132,              0.0002265,              0.0002265,              0.0002265
                    173,                 1.1849,                0.70126,                  1.001,                0.84763,                0.71871,                0.77888,                0.54836,                 1.1281,                0.62531,                0.96428,             0.00021942,             0.00021942,             0.00021942
                    174,                 1.2026,                0.70552,                 1.0127,                0.84778,                0.72446,                0.77784,                0.54437,                 1.1244,                0.63001,                0.96345,             0.00021235,             0.00021235,             0.00021235
                    175,                 1.1748,                0.69565,                 1.0191,                0.85432,                0.72764,                0.78581,                0.55499,                 1.1249,                0.62973,                0.96569,             0.00020528,             0.00020528,             0.00020528
                    176,                 1.1945,                0.70408,                 1.0132,                0.85704,                0.72959,                 0.7833,                0.55704,                   1.11,                 0.6281,                0.96397,              0.0001982,              0.0001982,              0.0001982
                    177,                 1.1624,                0.69267,                 1.0126,                0.86067,                0.72304,                0.78211,                0.55375,                 1.1177,                0.62687,                 0.9669,             0.00019113,             0.00019113,             0.00019113
                    178,                 1.2272,                0.72677,                 1.0266,                0.85477,                 0.7178,                 0.7789,                0.54743,                 1.1468,                0.63421,                0.96967,             0.00018406,             0.00018406,             0.00018406
                    179,                 1.1741,                0.70055,                 1.0132,                0.84831,                0.71727,                0.77961,                0.54536,                 1.1272,                0.63544,                 0.9656,             0.00017698,             0.00017698,             0.00017698
                    180,                 1.1822,                0.69591,                0.99869,                0.86516,                0.71983,                0.78002,                0.55145,                 1.1116,                0.62682,                0.96096,             0.00016991,             0.00016991,             0.00016991
                    181,                 1.1456,                0.68362,                 1.0045,                0.86179,                0.72024,                0.78247,                0.55367,                 1.1194,                 0.6272,                0.96274,             0.00016283,             0.00016283,             0.00016283
                    182,                 1.2306,                0.72745,                 1.0333,                0.86947,                0.71405,                0.77818,                 0.5473,                 1.1447,                0.63297,                0.96574,             0.00015576,             0.00015576,             0.00015576
                    183,                 1.1875,                0.70539,                 1.0153,                0.85703,                0.71722,                 0.7789,                0.54469,                 1.1383,                0.63265,                 0.9649,             0.00014869,             0.00014869,             0.00014869
                    184,                 1.1864,                 0.6988,                 1.0049,                0.87068,                0.72193,                0.78632,                0.54534,                 1.1295,                0.63186,                0.96286,             0.00014161,             0.00014161,             0.00014161
                    185,                 1.2042,                0.70494,                 1.0176,                 0.8537,                0.72702,                0.78514,                0.54957,                 1.1151,                0.62584,                0.96046,             0.00013454,             0.00013454,             0.00013454
                    186,                 1.1999,                0.70567,                 1.0255,                0.86575,                0.71911,                0.78046,                0.55626,                 1.1151,                0.62732,                0.96042,             0.00012747,             0.00012747,             0.00012747
                    187,                  1.181,                0.70277,                 1.0016,                 0.8547,                0.72439,                0.78559,                0.55859,                 1.1058,                0.62772,                0.95938,             0.00012039,             0.00012039,             0.00012039
                    188,                 1.2092,                0.71183,                  1.014,                0.85315,                0.72605,                0.77853,                0.55074,                 1.1147,                0.62943,                0.96188,             0.00011332,             0.00011332,             0.00011332
                    189,                 1.1862,                0.69509,                 1.0125,                0.85742,                0.72604,                  0.783,                0.54923,                 1.1231,                0.62885,                0.96256,             0.00010625,             0.00010625,             0.00010625
                    190,                 1.2186,                0.70984,                 1.0073,                0.86912,                0.71508,                0.78242,                0.55197,                 1.1218,                0.62777,                0.96139,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    191,                 1.1434,                0.70331,                 0.9982,                0.88399,                0.70517,                0.78119,                0.54735,                 1.1168,                0.63247,                0.95668,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    192,                 1.1624,                0.70328,                0.98084,                0.88029,                 0.6967,                0.77766,                0.54653,                 1.1243,                0.64173,                0.95647,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    193,                 1.1295,                0.68489,                0.98811,                0.87268,                0.70302,                0.77949,                0.54812,                 1.1286,                0.64556,                0.95639,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    194,                 1.1355,                0.67884,                0.98136,                0.88115,                0.71012,                0.78281,                0.55261,                 1.1201,                0.64195,                0.95351,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    195,                 1.1188,                 0.6646,                0.97987,                0.87009,                0.71874,                 0.7824,                 0.5524,                 1.1162,                0.63738,                0.95013,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    196,                 1.1053,                0.67953,                 0.9608,                0.87412,                 0.7131,                0.78009,                0.55612,                 1.1112,                0.63338,                0.94777,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    197,                 1.1022,                0.66161,                0.98549,                0.86714,                0.71529,                0.78153,                0.55758,                 1.1059,                0.63188,                0.94796,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    198,                 1.1195,                0.67355,                0.97665,                0.87213,                0.71263,                 0.7835,                 0.5546,                  1.104,                0.63039,                0.94909,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    199,                 1.1188,                0.66502,                0.96729,                0.86479,                0.71585,                0.78215,                0.55885,                 1.1044,                0.63173,                0.94852,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    200,                 1.1189,                0.67041,                0.98491,                0.85829,                0.72351,                0.78182,                0.55869,                 1.1043,                 0.6295,                0.94868,             2.8437e-05,             2.8437e-05,             2.8437e-05
